Id,Name,Description,Longitude,Latitude,Status
196,MIDAS site at M1/2949A priority 7 on link 108019502; GPS Ref: 478975;251252; Northbound,M1/2949A,-0.84706001,52.15392366,Active
197,MIDAS site at M1/4081B priority 1 on link 107033101; GPS Ref: 450543;348461; Southbound,M1/4081B,-1.247791179,53.0310717,Active
198,MIDAS site at M6/6943B priority 4 on link 110006401; GPS Ref: 368539;381713; Southbound,M6/6943B,-2.473868168,53.33140268,Inactive
199,MIDAS site at M25/4916A priority 1 on link 200045691; GPS Ref: 503510;175090; Clockwise,M25/4916A,-0.511283675,51.46532573,Active
200,MIDAS site at M62/1355B  priority 1 on link 199086201; GPS Ref: 369015;393688; Westbound,M62/1355B,-2.467901044,53.43906547,Inactive
201,MIDAS site at M1/5115M priority 1 on link 116023502; GPS Ref: 437836;432670; Southbound,M1/5115M,-1.427187674,53.78899542,Active
202,MIDAS site at M1/4627B priority 1 on link 116025601; GPS Ref: 438306;393094; Southbound,M1/4627B,-1.424901298,53.43326252,Inactive
203,MIDAS site at M25/4712J priority 1 on link 200047931; GPS Ref: 509129;158559; Clockwise,M25/4712J,-0.435498765,51.3156838,Active
204,MIDAS site at M4/3143A priority 1 on link 102005102; GPS Ref: 427886;178680; Westbound,M4/3143A,-1.599591814,51.50636938,Active
205,MIDAS site at M1/5191A priority 1 on link 116024401; GPS Ref: 443619;436197; Northbound,M1/5191A,-1.338917037,53.82024339,Active
206,MIDAS site at A2/8324B priority 1 on link 200010455; GPS Ref: 559491;172654; Westbound,A2/8324B,0.292936697,51.43044644,Inactive
207,MIDAS site at M25/4327B priority 1 on link 125019301; GPS Ref: 543566;154616; Anti-clockwise,M25/4327B,0.056747797,51.27261323,Active
208,MIDAS site at M25/4144K priority 1 on link 104027301; GPS Ref: 552613;167397; Clockwise,M25/4144K,0.191813231,51.38510454,Active
209,MIDAS site at M56/8124J priority 1 on link 115007201; GPS Ref: 381213;386386; Multi-Directional Slip,M56/8124J,-2.283842806,53.37401044,Active
210,MIDAS site at M56/8119B priority 1 on link 115006801; GPS Ref: 381431;386966; Eastbound,M56/8119B,-2.280600791,53.3792315,Active
211,MIDAS site at M621/1023B priority 1 on link 125025501; GPS Ref: 425269;428250; Westbound,M621/1023B,-1.6182908280000001,53.75002755,Active
212,MIDAS site at M5/8335A priority 1 on link 102018501; GPS Ref: 359599;182666; Southbound,M5/8335A,-2.583949768,51.54143564,Active
213,MIDAS site at M25/4277K priority 1 on link 125019301; GPS Ref: 548202;156353; Anti-clockwise,M25/4277K,0.123880133,51.28703577,Active
214,MIDAS site at M4/3729B priority 1 on link 125007101; GPS Ref: 372368;177746; Eastbound,M4/3729B,-2.399444173,51.49797061,Active
215,MIDAS site at M25/4365B priority 1 on link 123011501; GPS Ref: 539878;154034; Anti-clockwise,M25/4365B,0.0036853370000000003,51.26829948,Active
216,MIDAS site at M1/2292B priority 1 on link 108025001; GPS Ref: 512350;199509; Southbound,M1/2292B,-0.37627304500000003,51.68311805,Active
217,MIDAS site at M6/6013A priority 1 on link 111030401; GPS Ref: 398315;301675; Northbound,M6/6013A,-2.026313075,52.6128633,Active
218,MIDAS site at M4/2278M priority 1 on link 199004002; GPS Ref: 504532;178327; Eastbound,M4/2278M,-0.49561969400000006,51.4942342,Active
219,MIDAS site at M4/3243A priority 1 on link 102005301; GPS Ref: 418435;181062; Westbound,M4/3243A,-1.735639893,51.52817212,Active
220,MIDAS site at M62/1613B priority 1 on link 115032102; GPS Ref: 386520;408959; Westbound,M62/1613B,-2.205052234,53.57706824,Inactive
221,MIDAS site at M1/4026A priority 1 on link 107033201; GPS Ref: 451093;343374; Northbound,M1/4026A,-1.240393889,52.98529678,Active
222,MIDAS site at A45/7607B priority 1 on link 199158502; GPS Ref: 500504;276540; Eastbound,A45/7607B,-0.524958766,52.37770337,Inactive
223,MIDAS site at M62/1917A priority 1 on link 116033301; GPS Ref: 413332;420452; Eastbound,M62/1917A,-1.799638549,53.68037768,Active
224,MIDAS site at M1/3343A priority 1 on link 107034101; GPS Ref: 455434;280248; Northbound,M1/3343A,-1.186346352,52.41744327,Inactive
225,MIDAS site at M4/2481B priority 1 on link 105007001; GPS Ref: 486232;176780; Eastbound,M4/2481B,-0.7595320999999999,51.48341255,Inactive
226,MIDAS site at M25/5479B priority 1 on link 199055501; GPS Ref: 535753;200007; Anti-clockwise,M25/5479B,-0.037756467,51.6824262,Active
227,MIDAS site at M54/3217A priority 1 on link 200119540; GPS Ref: 385698;305285; Westbound,M54/3217A,-2.21280714,52.64512691,Active
228,MIDAS site at M4/3594B priority 1 on link 123001701; GPS Ref: 385296;179205; Eastbound,M4/3594B,-2.213270107,51.51157659,Active
229,MIDAS site at M1/2620B priority 1 on link 200113964; GPS Ref: 502337;229553; Southbound,M1/2620B,-0.512183833,51.95506828,Active
230,MIDAS site at M1/2463B priority 1 on link 108022201; GPS Ref: 509072;215728; Southbound,M1/2463B,-0.41858424200000005,51.8295369,Active
231,MIDAS site at M2/8454B priority 1 on link 200004623; GPS Ref: 571282;168655; Westbound,M2/8454B,0.46045933800000005,51.39108433,Inactive
232,MIDAS site at M25/5101B priority 1 on link 199005202; GPS Ref: 502928;193872; Anti-clockwise,M25/5101B,-0.5141677060000001,51.63425366,Active
233,MIDAS site at A14/1212J priority 1 on link 106027101; GPS Ref: 563095;265887; Eastbound,A14/1212J,0.38867986600000004,52.26697294,Active
234,MIDAS site at M62/2107B priority 1 on link 116034601; GPS Ref: 426690;425973; Westbound,M62/2107B,-1.59693804,53.72949155,Active
235,MIDAS site at M1/4672A priority 1 on link 116025101; GPS Ref: 436382;396976; Northbound,M1/4672A,-1.453412235,53.46829021,Inactive
236,MIDAS site at M4/2188A priority 1 on link 123012302; GPS Ref: 513289;178010; Westbound,M4/2188A,-0.369630212,51.48969885,Active
237,MIDAS site at M1/4573A priority 1 on link 116026901; GPS Ref: 441963;389137; Northbound,M1/4573A,-1.370386756,53.39741939,Inactive
238,MIDAS site at M27/9144J priority 1 on link 103007402; GPS Ref: 440075;118016; Eastbound,M27/9144J,-1.4307501230000002,50.96017436,Inactive
239,MIDAS site at M25/5300K priority 1 on link 199002601; GPS Ref: 519393;203327; Clockwise,M25/5300K,-0.273140588,51.7159792,Active
240,MIDAS site at A168/9040B priority 1 on link 118015201; GPS Ref: 439077;474187; Southbound,A168/9040B,-1.40304732,54.16202353,Active
241,MIDAS site at M4/3860B priority 1 on link 102003601; GPS Ref: 362139;183116; Eastbound,M4/3860B,-2.5473741160000003,51.54565866,Active
242,MIDAS site at M18/7628A priority 1 on link 116009301; GPS Ref: 455084;397280; Northbound,M18/7628A,-1.171660948,53.46940392,Active
243,MIDAS site at M32/5069B priority 1 on link 200044272; GPS Ref: 363442;178428; Southbound,M32/5069B,-2.52809621,51.50359418,Active
244,MIDAS site at M42/6642B priority 1 on link 111022301; GPS Ref: 425025;302205; Southbound,M42/6642B,-1.631804634,52.61706077,Inactive
245,MIDAS site at M25/4845B priority 1 on link 103049601; GPS Ref: 501613;168661; Anti-clockwise,M25/4845B,-0.540425813,51.40788,Active
246,MIDAS site at M25/5686B priority 1 on link 200047941; GPS Ref: 553965;194896; Anti-clockwise,M25/5686B,0.223224695,51.63181441,Active
247,MIDAS site at M1/3297A priority 1 on link 107033301; GPS Ref: 456911;275943; Northbound,M1/3297A,-1.165361532,52.37859309,Inactive
248,MIDAS site at M60/9172B priority 1 on link 115023401; GPS Ref: 375775;396787; Anti-clockwise,M60/9172B,-2.366380671,53.46727568,Inactive
249,MIDAS site at A2/8295B priority 1 on link 200045588; GPS Ref: 556694;172224; Westbound,A2/8295B,0.252544788,51.42736288,Inactive
250,MIDAS site at M42/6667B priority 1 on link 111022301; GPS Ref: 426501;304157; Southbound,M42/6667B,-1.6098494620000001,52.6345386,Inactive
251,MIDAS site at M62/1678A priority 1 on link 115033701; GPS Ref: 392524;411570; Eastbound,M62/1678A,-2.114440486,53.60065799,Inactive
252,MIDAS site at M62/2017L priority 1 on link 116033001; GPS Ref: 418778;427555; Westbound,M62/2017L,-1.7167637199999999,53.74405364,Active
253,MIDAS site at M4/2221B priority 1 on link 199128702; GPS Ref: 510342;178260; Eastbound,M4/2221B,-0.41198185400000004,51.49252826,Active
254,MIDAS site at A14/2014B priority 1 on link 106053402; GPS Ref: 624277;240615; Westbound,A14/2014B,1.267242838,52.01861438,Active
255,MIDAS site at M60/9490B priority 1 on link 115029001; GPS Ref: 391009;395866; Anti-clockwise,M60/9490B,-2.136877531,53.45948126,Inactive
256,MIDAS site at M2/8647L priority 1 on link 104040801; GPS Ref: 585736;162091; Westbound,M2/8647L,0.664549892,51.32758411,Active
257,MIDAS site at M1/3862B priority 1 on link 107031101; GPS Ref: 447374;328547; Southbound,M1/3862B,-1.297938922,52.85236325,Inactive
258,MIDAS site at M1/4540A priority 1 on link 116026101; GPS Ref: 445263;389297; Northbound,M1/4540A,-1.320739082,53.39858633,Inactive
259,MIDAS site at A2/8378L priority 1 on link 200045674; GPS Ref: 564443;170981; Westbound,A2/8378L,0.36333276600000003,51.41400208,Active
260,MIDAS site at M6/5854A priority 1 on link 112003101; GPS Ref: 408104;291694; Northbound,M6/5854A,-1.881984104,52.52307936,Active
261,MIDAS site at M60/9181A priority 1 on link 115022801(Non-monitoring MIDAS); GPS Ref: 375358;397594; Clockwise,M60/9181A,-2.372725414,53.4745098,Inactive
262,MIDAS site at M5/7966B priority 1 on link 200120576; GPS Ref: 380679;211438; Northbound,M5/7966B,-2.281592989,51.80125401,Active
263,MIDAS site at A1M/9724A priority 1 on link 200019098; GPS Ref: 441458;451328; Northbound,A1M/9724A,-1.369700694,53.95640543,Active
264,MIDAS site at M56/8167B priority 1 on link 115007801; GPS Ref: 378017;384624; Eastbound,M56/8167B,-2.331756273,53.35804896,Active
265,MIDAS site at M4/3815A priority 1 on link 102003702; GPS Ref: 364248;179185; Westbound,M4/3815A,-2.516561242,51.51045223,Active
266,MIDAS site at A1M/9611B priority 1 on link 199076201; GPS Ref: 442640;442328; Southbound,A1M/9611B,-1.352939057,53.87542578,Active
267,MIDAS site at A11/0037B priority 1 on link 106063501; GPS Ref: 568120;267726; Southbound,A11/0037B,0.46316222500000004,52.28197958,Active
268,MIDAS site at M62/1891A priority 1 on link 116032102; GPS Ref: 410974;419391; Eastbound,M62/1891A,-1.835373868,53.67089539,Active
269,MIDAS site at M25/4342B priority 1 on link 123011601; GPS Ref: 542082;154528; Anti-clockwise,M25/4342B,0.035453155,51.27219403,Active
270,MIDAS site at M6/5848A priority 1 on link 112003101; GPS Ref: 408565;291325; Northbound,M6/5848A,-1.875199059,52.51975504,Active
271,MIDAS site at M6/7494J priority 1 on link 117000701; GPS Ref: 358155;429613; Northbound,M6/7494J,-2.636206897,53.76119553,Active
272,MIDAS site at M1/4271B priority 1 on link 123016301; GPS Ref: 445343;365478; Southbound,M1/4271B,-1.322926507,53.1844919,Inactive
273,MIDAS site at M6/5865B priority 1 on link 112002701; GPS Ref: 407193;292282; Southbound,M6/5865B,-1.895398378,52.52837819,Active
274,MIDAS site at M1/5017A priority 1 on link 116021801; GPS Ref: 432181;427202; Northbound,M1/5017A,-1.5135862119999999,53.74023003,Active
275,MIDAS site at M1/2389A priority 1 on link 200047643; GPS Ref: 509384;208416; Northbound,M1/2389A,-0.41636360800000005,51.76375802,Active
276,MIDAS site at M42/6241A priority 1 on link 111001401; GPS Ref: 408118;273004; Northbound,M42/6241A,-1.882222696,52.35505519,Active
277,MIDAS site at M65/4011A priority 1 on link 117010301; GPS Ref: 356268;424639; Eastbound,M65/4011A,-2.6641217,53.71633713,Active
278,MIDAS site at M6/5959L priority 1 on link 112000201; GPS Ref: 399713;296639; Southbound,M6/5959L,-2.005660897,52.56759316,Active
279,MIDAS site at M25/4909A priority 1 on link 200045638; GPS Ref: 503070;174470; Clockwise,M25/4909A,-0.517796028,51.45983293,Active
280,MIDAS site at M62/1999A priority 1 on link 116033102; GPS Ref: 417817;426084; Eastbound,M62/1999A,-1.731418456,53.73086583,Active
281,MIDAS site at M1/4172J priority 1 on link 114006601; GPS Ref: 445683;355920; Northbound,M1/4172J,-1.319197794,53.0985535,Inactive
282,MIDAS site at A627M/6253B priority 1 on link 200111328; GPS Ref: 389153;410941; Southbound,A627M/6253B,-2.165357265,53.59494465,Active
283,MIDAS site at M6/5870B priority 1 on link 112002701; GPS Ref: 406927;292675; Southbound,M6/5870B,-1.899311146,52.53191468,Active
284,MIDAS site at M56/8072A priority 1 on link 115005901; GPS Ref: 384669;389061; Clockwise,M56/8072A,-2.232029417,53.39816703,Active
285,MIDAS site at M6/6028A priority 1 on link 111030401; GPS Ref: 397416;302876; Northbound,M6/6028A,-2.039599579,52.62365633,Active
286,MIDAS site at M1/2547A priority 1 on link 108023201; GPS Ref: 505351;223020; Northbound,M1/2547A,-0.470337832,51.89578941,Active
287,MIDAS site at M54/3130A priority 1 on link 111030801; GPS Ref: 394267;304669; Westbound,M54/3130A,-2.086148877,52.63975,Active
288,MIDAS site at M25/4087A priority 1 on link 200047944; GPS Ref: 555734;172119; Clockwise,M25/4087A,0.23870101200000002,51.42668431,Active
289,MIDAS site at M4/3691B priority 1 on link 102004201; GPS Ref: 376128;178156; Eastbound,M4/3691B,-2.345307195,51.5018293,Active
290,MIDAS site at M25/5785B priority 1 on link 199056101; GPS Ref: 558826;186775; Anti-clockwise,M25/5785B,0.289727538,51.55750256,Active
291,MIDAS site at M1/3734B priority 6 on link 126024001; GPS Ref: 448821;316330; Southbound,M1/3734B,-1.278270602,52.74241826,Inactive
292,MIDAS site at M1/4386A priority 1 on link 200045946; GPS Ref: 446870;376251; Northbound,M1/4386A,-1.298497289,53.28119127,Inactive
293,MIDAS site at A1M/9625B priority 1 on link 199076201; GPS Ref: 442084;443557; Southbound,A1M/9625B,-1.361227081,53.88651623,Active
294,MIDAS site at M1/3450A priority 4 on link 107032401; GPS Ref: 455618;290753; Northbound,M1/3450A,-1.181895852,52.51185574,Inactive
295,MIDAS site at M5/9042A priority 1 on link 102033901; GPS Ref: 327071;126772; Southbound,M5/9042A,-3.041486466,51.0356556,Active
296,MIDAS site at M25/4348B priority 1 on link 123011501; GPS Ref: 541518;154288; Anti-clockwise,M25/4348B,0.027278377000000003,51.27017753,Active
297,MIDAS site at M61/2320B priority 1 on link 117016801; GPS Ref: 358421;423694; Southbound,M61/2320B,-2.631373607,53.70802027,Active
298,MIDAS site at M1/2386K priority 1 on link 200047603; GPS Ref: 509321;208089; Northbound,M1/2386K,-0.41737895300000005,51.76083133,Active
299,MIDAS site at M5/7081B priority 1 on link 112009801; GPS Ref: 399256;289041; Northbound,M5/7081B,-2.012382777,52.49928723,Inactive
300,MIDAS site at M1/3768A priority 6 on link 107031701; GPS Ref: 448878;319664; Northbound,M1/3768A,-1.2769311939999999,52.772382,Active
301,MIDAS site at M4/3599A priority 1 on link 102004302; GPS Ref: 384815;179271; Westbound,M4/3599A,-2.22020407,51.5121572,Active
302,MIDAS site at M56/8179A priority 1 on link 199090301; GPS Ref: 376793;384565; Westbound,M56/8179A,-2.350142052,53.35746612,Active
303,MIDAS site at M25/4094A priority 1 on link 104026701; GPS Ref: 555426;171497; Clockwise,M25/4094A,0.23400162500000002,51.42118045,Active
304,MIDAS site at M25/4136M priority 1 on link 104027201; GPS Ref: 552818;168057; Anti-clockwise,M25/4136M,0.19504074,51.39097968,Active
305,MIDAS site at M6/5895A priority 1 on link 112003101; GPS Ref: 405365;294680; Northbound,M6/5895A,-1.9223054240000002,52.54995682,Active
306,MIDAS site at M6/6032A priority 1 on link 111030401; GPS Ref: 397124;303152; Northbound,M6/6032A,-2.043915485,52.62613598,Active
307,MIDAS site at M65/4014K priority 1 on link 117010302; GPS Ref: 356614;424552; Eastbound,M65/4014K,-2.658867145,53.71558415,Active
308,MIDAS site at M25/4976A priority 5 on link 108032801; GPS Ref: 504231;181057; Clockwise,M25/4976A,-0.49914717100000006,51.51882825,Active
309,MIDAS site at M25/5441B priority 1 on link 199066501; GPS Ref: 532041;200700; Anti-clockwise,M25/5441B,-0.09115516900000001,51.68953807,Active
310,MIDAS site at A1M/9585M priority 1 on link 199080502; GPS Ref: 443170;439960; Southbound,A1M/9585M,-1.34521038,53.85410046,Active
311,MIDAS site at A1M/9661B priority 1 on link 200047246; GPS Ref: 440474;446881; Southbound,A1M/9661B,-1.385282283,53.91651723,Active
312,MIDAS site at A1M/9757B priority 1 on link 122000301; GPS Ref: 441889;454490; Southbound,A1M/9757B,-1.3626998590000001,53.98478792,Active
313,MIDAS site at M40/9226M priority 1 on link 199010402; GPS Ref: 447332;241468; Southbound,M40/9226M,-1.310879903,52.06957714,Active
314,MIDAS site at M4/3364B priority 1 on link 102004801; GPS Ref: 407016;184430; Eastbound,M4/3364B,-1.900182188,51.55871121,Active
315,MIDAS site at M25/4912A priority 1 on link 200045691; GPS Ref: 503298;174838; Clockwise,M25/4912A,-0.51440801,51.46309927,Active
316,MIDAS site at M5/7978A priority 1 on link 102015801; GPS Ref: 379822;210594; Southbound,M5/7978A,-2.293971863,51.79363513,Active
317,MIDAS site at M20/6555B2 priority 1 on link 104030301; GPS Ref: 574228;158230; Westbound,M20/6555B2,0.49766091300000004,51.29653774,Active
318,MIDAS site at M6/5924B priority 1 on link 112004301; GPS Ref: 402664;294846; Southbound,M6/5924B,-1.962137254,52.55146837,Active
319,MIDAS site at M4/3367B priority 1 on link 102004801; GPS Ref: 406728;184507; Eastbound,M4/3367B,-1.904335093,51.559407,Active
320,MIDAS site at M6/6844B priority 5 on link 110005202; GPS Ref: 373363;374527; Southbound,M6/6844B,-2.400829079,53.26707702,Inactive
321,MIDAS site at M1/3210B priority 1 on link 123017201; GPS Ref: 460048;267846; Southbound,M1/3210B,-1.120726511,52.30547364,Inactive
322,MIDAS site at M11/6280B priority 1 on link 199048701; GPS Ref: 548227;203990; Southbound,M11/6280B,0.14423650600000001,51.71506432,Active
323,MIDAS site at M62/1325B priority 1 on link 199087001; GPS Ref: 366003;393137; Westbound,M62/1325B,-2.513181485,53.43392697,Inactive
324,MIDAS site at M1/3247A priority 1 on link 108018501; GPS Ref: 458119;271070; Northbound,M1/3247A,-1.1484588900000001,52.33466214,Inactive
325,MIDAS site at M25/5709B priority 1 on link 200047941; GPS Ref: 555780;193514; Anti-clockwise,M25/5709B,0.24881207900000002,51.61889818,Active
326,MIDAS site at A1M/9460A priority 1 on link 200013599; GPS Ref: 447594;429454; Northbound,A1M/9460A,-1.27958086,53.75929493,Active
327,MIDAS site at A14/1852J priority 1 on link 121034001; GPS Ref: 613215;245331; Eastbound,A14/1852J,1.109226073,52.06531039,Active
328,MIDAS site at M62/2072A priority 1 on link 116034702; GPS Ref: 424033;427974; Eastbound,M62/2072A,-1.637055072,53.74760508,Active
329,MIDAS site at M1/5026A priority 1 on link 116021801; GPS Ref: 431907;428056; Northbound,M1/5026A,-1.517652446,53.74792226,Active
330,MIDAS site at M56/8123A priority 1 on link 115006101; GPS Ref: 381230;386726; Westbound,M56/8123A,-2.283607769,53.37706712,Active
331,MIDAS site at M4/3138A priority 1 on link 102005102; GPS Ref: 428328;178451; Westbound,M4/3138A,-1.593241724,51.50428843,Active
332,MIDAS site at M1/2557A priority 1 on link 200124640; GPS Ref: 504851;223878; Northbound,M1/2557A,-0.47734034900000005,51.90359487,Active
